schemaVersion,recordType,source_name,source_url,collectedAt,entityName,employeeCount
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0002064953,2026-09-10T06:52:16.775388+00:00,Solstice Advanced Materials Inc.,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001061983,2026-09-10T06:52:16.777138+00:00,Cytokinetics Inc,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0000039263,2026-09-10T06:52:16.778953+00:00,"Cullen/Frost Bankers, Inc.",
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001787425,2026-09-10T06:52:16.780823+00:00,Xp Inc.,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001956827,2026-09-10T06:52:16.782638+00:00,Abivax S.A.,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001000228,2026-09-10T06:52:16.784416+00:00,Henry Schein Inc,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0000074260,2026-09-10T06:52:16.786252+00:00,Old Republic International Corp,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001584273,2026-09-10T06:52:16.788053+00:00,"Sanrio Company, Ltd./Adr",
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001144215,2026-09-10T06:52:16.789840+00:00,Acuity Inc. (De),
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0000352915,2026-09-10T06:52:16.791809+00:00,Universal Health Services Inc,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001135951,2026-09-10T06:52:16.793649+00:00,Dr Reddys Laboratories Ltd,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001767582,2026-09-10T06:52:16.795494+00:00,Luckin Coffee Inc.,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0000707179,2026-09-10T06:52:16.797325+00:00,Old National Bancorp /In/,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001521332,2026-09-10T06:52:16.799113+00:00,Aptiv Plc,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001125376,2026-09-10T06:52:16.800865+00:00,"Ensign Group, Inc",
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001568651,2026-09-10T06:52:16.802662+00:00,"Oscar Health, Inc.",
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001061894,2026-09-10T06:52:16.804511+00:00,Gildan Activewear Inc.,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001505880,2026-09-10T06:52:16.806346+00:00,Pandora A/S / Adr,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0000088205,2026-09-10T06:52:16.808265+00:00,"Spx Technologies, Inc.",
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001689548,2026-09-10T06:52:16.810105+00:00,"Praxis Precision Medicines, Inc.",
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0000315852,2026-09-10T06:52:16.811910+00:00,Range Resources Corp,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0000840489,2026-09-10T06:52:16.813713+00:00,"Firstcash Holdings, Inc.",
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0000908937,2026-09-10T06:52:16.815599+00:00,Sirius Xm Holdings Inc.,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001833756,2026-09-10T06:52:16.817467+00:00,"Leonardo Drs, Inc.",
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0000891103,2026-09-10T06:52:16.819363+00:00,"Match Group, Inc.",
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001073404,2026-09-10T06:52:16.821274+00:00,Gerdau S.A.,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0000030625,2026-09-10T06:52:16.823088+00:00,Flowserve Corp,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001801368,2026-09-10T06:52:16.824868+00:00,Mp Materials Corp. / De,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001540042,2026-09-10T06:52:16.826656+00:00,Weir Group Plc/Adr,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0000775158,2026-09-10T06:52:16.828478+00:00,Oshkosh Corp,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001021635,2026-09-10T06:52:16.830383+00:00,Oge Energy Corp.,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001766502,2026-09-10T06:52:16.832210+00:00,"Chewy, Inc.",
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001869198,2026-09-10T06:52:16.834061+00:00,"Life Time Group Holdings, Inc.",
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001815442,2026-09-10T06:52:16.835888+00:00,"Kymera Therapeutics, Inc.",
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0000874015,2026-09-10T06:52:16.837715+00:00,Ionis Pharmaceuticals Inc,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001707753,2026-09-10T06:52:16.839518+00:00,Elastic N.V.,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0000703351,2026-09-10T06:52:16.841334+00:00,"Brinker International, Inc",
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0000077360,2026-09-10T06:52:16.843148+00:00,Pentair Plc,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0000938323,2026-09-10T06:52:16.844965+00:00,Pearson Plc,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001302215,2026-09-10T06:52:16.846761+00:00,"Houlihan Lokey, Inc.",
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001004434,2026-09-10T06:52:16.848566+00:00,"Affiliated Managers Group, Inc.",
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001868159,2026-09-10T06:52:16.850394+00:00,"Lineage, Inc.",
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001262823,2026-09-10T06:52:16.852331+00:00,Westlake Corp,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0002100805,2026-09-10T06:52:16.854176+00:00,"Janus Living, Inc.",
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0002080126,2026-09-10T06:52:16.856026+00:00,"Forgent Power Solutions, Inc.",
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0000085961,2026-09-10T06:52:16.857846+00:00,Ryder System Inc,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001822993,2026-09-10T06:52:16.859693+00:00,Jackson Financial Inc.,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001177702,2026-09-10T06:52:16.861507+00:00,Saia Inc,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001736541,2026-09-10T06:52:16.863349+00:00,Nio Inc.,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0000730272,2026-09-10T06:52:16.865180+00:00,Repligen Corp,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001535929,2026-09-10T06:52:16.866978+00:00,"Voya Financial, Inc.",
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001377121,2026-09-10T06:52:16.868834+00:00,"Protagonist Therapeutics, Inc",
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001174922,2026-09-10T06:52:16.870657+00:00,Wynn Resorts Ltd,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0000892450,2026-09-10T06:52:16.872496+00:00,Kt Corp,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001636519,2026-09-10T06:52:16.874463+00:00,Madison Square Garden Sports Corp.,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001573516,2026-09-10T06:52:16.876241+00:00,Murphy Usa Inc.,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001858985,2026-09-10T06:52:16.878083+00:00,On Holding Ag,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0000880266,2026-09-10T06:52:16.879930+00:00,Agco Corp /De,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0000102729,2026-09-10T06:52:16.881719+00:00,Valmont Industries Inc,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0000917273,2026-09-10T06:52:16.883521+00:00,Rambus Inc,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001786909,2026-09-10T06:52:16.885379+00:00,Sibanye Stillwater Ltd,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001564408,2026-09-10T06:52:16.887213+00:00,Snap Inc,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0002108185,2026-09-10T06:52:16.889020+00:00,Azbil Corporation/Adr,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001590717,2026-09-10T06:52:16.890901+00:00,"Caretrust Reit, Inc.",
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001692787,2026-09-10T06:52:16.892807+00:00,Kinetik Holdings Inc.,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0000831641,2026-09-10T06:52:16.894836+00:00,Tetra Tech Inc,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001034670,2026-09-10T06:52:16.896930+00:00,Autoliv Inc,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001041792,2026-09-10T06:52:16.898903+00:00,Energy Co Of Parana,
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001649094,2026-09-10T06:52:16.900848+00:00,"Vaxcyte, Inc.",
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001475922,2026-09-10T06:52:16.902604+00:00,"Primerica, Inc.",
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001604778,2026-09-10T06:52:16.904466+00:00,"Qorvo, Inc.",
1.0,STARTUP,SEC EDGAR,https://www.sec.gov/edgar/browse/?CIK=0001035443,2026-09-10T06:52:16.906203+00:00,"Alexandria Real Estate Equities, Inc.",
1.0,STARTUP,Wikidata,https://aeromexico.com/en-us,2026-09-10T06:52:19.429566+00:00,Aeroméxico,
1.0,STARTUP,Wikidata,https://aeromexico.com/es-mx/,2026-09-10T06:52:19.437409+00:00,Aeroméxico,
1.0,STARTUP,Wikidata,http://www.aerowatch.com/,2026-09-10T06:52:19.443572+00:00,Aerowatch,
1.0,STARTUP,Wikidata,http://www.aerzen.com/,2026-09-10T06:52:19.448692+00:00,Aerzener Maschinenfabrik,
1.0,STARTUP,Wikidata,https://www.atm.it/,2026-09-10T06:52:19.452673+00:00,ATM,9588
1.0,STARTUP,Wikidata,https://www.manor.ch/,2026-09-10T06:52:19.456616+00:00,Manor,
1.0,STARTUP,Wikidata,http://www.thrustmaster.com,2026-09-10T06:52:19.459294+00:00,Thrustmaster,
1.0,STARTUP,Wikidata,https://afghan-wireless.com/,2026-09-10T06:52:19.461804+00:00,Afghan Wireless,5500
1.0,STARTUP,Wikidata,https://afilias.info,2026-09-10T06:52:19.464252+00:00,Afilias,
1.0,STARTUP,Wikidata,https://afilias.info/china,2026-09-10T06:52:19.466527+00:00,Afilias,
1.0,STARTUP,Wikidata,http://www.iotc-basra.com,2026-09-10T06:52:19.468602+00:00,Iraqi Oil Tankers Company,
1.0,STARTUP,Wikidata,https://www.dekra.com/,2026-09-10T06:52:19.471121+00:00,Dekra SE,
1.0,STARTUP,Wikidata,http://www.gores.com,2026-09-10T06:52:19.474193+00:00,The Gores Group,
1.0,STARTUP,Wikidata,http://www.falck.it/,2026-09-10T06:52:19.476564+00:00,Falck Group,
1.0,STARTUP,Wikidata,http://www.kt.com,2026-09-10T06:52:19.491615+00:00,KTF,
1.0,STARTUP,Wikidata,https://www.brvm.org,2026-09-10T06:52:19.493101+00:00,Bourse Regionale Des Valeurs Mobilieres,
1.0,STARTUP,Wikidata,http://www.shinhangroup.com,2026-09-10T06:52:19.494918+00:00,Shinhan Financial Group,
1.0,STARTUP,Wikidata,http://www.xmradio.com/,2026-09-10T06:52:19.496742+00:00,XM Satellite Radio,
1.0,STARTUP,Wikidata,https://bene.com/,2026-09-10T06:52:19.498595+00:00,Bene GmbH,
1.0,STARTUP,Wikidata,https://www.use.or.ug,2026-09-10T06:52:19.500363+00:00,Uganda Securities Exchange,
1.0,STARTUP,Wikidata,http://www.daewoo.com/,2026-09-10T06:52:19.502136+00:00,POSCO International,
1.0,STARTUP,Wikidata,http://www.okfngroup.com,2026-09-10T06:52:19.503908+00:00,Rush & Cash,
1.0,STARTUP,Wikidata,https://global.weathernews.com/,2026-09-10T06:52:19.505617+00:00,Weathernews,
1.0,STARTUP,Wikidata,https://jp.weathernews.com/,2026-09-10T06:52:19.507405+00:00,Weathernews,
1.0,STARTUP,Wikidata,https://www.shillahotels.com,2026-09-10T06:52:19.509100+00:00,Shilla Hotel,
1.0,STARTUP,Wikidata,https://www.doosanenerbility.com/,2026-09-10T06:52:19.510951+00:00,Doosan Enerbility,
1.0,STARTUP,Wikidata,http://www.hct.co.kr/jpn/,2026-09-10T06:52:19.512876+00:00,HCT Co.,
1.0,STARTUP,Wikidata,http://www.dole.com/,2026-09-10T06:52:19.514655+00:00,Dole plc,35371
1.0,STARTUP,Wikidata,https://www.ktds.com/,2026-09-10T06:52:19.516366+00:00,KTDS,
1.0,STARTUP,Wikidata,https://sallinggroup.com/,2026-09-10T06:52:19.518064+00:00,Salling Group,60000
1.0,STARTUP,Wikidata,http://www.sonokong.co.kr/,2026-09-10T06:52:19.519744+00:00,Sonokong,
1.0,STARTUP,Wikidata,http://www.hankooktire.com,2026-09-10T06:52:19.527442+00:00,Hankook Tire & Technology,21000
1.0,STARTUP,Wikidata,http://www.hankooktire.com/global,2026-09-10T06:52:19.529975+00:00,Hankook Tire & Technology,21000
1.0,STARTUP,Wikidata,http://www.kumhotire.com/,2026-09-10T06:52:19.531944+00:00,Kumho Tire,
1.0,STARTUP,Wikidata,https://www.sktelecom.com/,2026-09-10T06:52:19.533739+00:00,SK Telecom,20955
1.0,STARTUP,Wikidata,http://www.pantech.co.kr,2026-09-10T06:52:19.535744+00:00,Pandora Technogies,
1.0,STARTUP,Wikidata,http://www.vkmobile.com,2026-09-10T06:52:19.537653+00:00,VK Mobile,
1.0,STARTUP,Wikidata,https://www.eabl.com/,2026-09-10T06:52:19.539465+00:00,East African Breweries,
1.0,STARTUP,Wikidata,http://www.kyungbang.co.kr,2026-09-10T06:52:19.541360+00:00,Kyungbang,
1.0,STARTUP,Wikidata,https://www.nhn-japan.com/,2026-09-10T06:52:19.543101+00:00,NHN Japan,
1.0,STARTUP,Wikidata,https://www.decode.com/,2026-09-10T06:52:19.544937+00:00,deCODE genetics,
1.0,STARTUP,Wikidata,https://www.siminn.is/,2026-09-10T06:52:19.546667+00:00,Síminn,
1.0,STARTUP,Wikidata,https://www.upi.com/,2026-09-10T06:52:19.548511+00:00,United Press International,
1.0,STARTUP,Wikidata,https://www.sse.com/,2026-09-10T06:52:19.550407+00:00,SSE plc,
1.0,STARTUP,Wikidata,https://cn.hyundai-wia.com/main/main.asp,2026-09-10T06:52:19.552246+00:00,Hyundai WIA,
1.0,STARTUP,Wikidata,https://en.hyundai-wia.com/main/main.asp,2026-09-10T06:52:19.553986+00:00,Hyundai WIA,
1.0,STARTUP,Wikidata,https://www.hyundai-wia.com/main/main.asp,2026-09-10T06:52:19.555677+00:00,Hyundai WIA,
1.0,STARTUP,Wikidata,https://www.sk-inc.com/en/,2026-09-10T06:52:19.557394+00:00,SK Inc.,
1.0,STARTUP,Wikidata,http://www.saint-louis.com/en/,2026-09-10T06:52:19.559101+00:00,Saint-Louis Glasshouse,
1.0,STARTUP,Wikidata,http://www.saint-louis.com/fr/,2026-09-10T06:52:19.560838+00:00,Saint-Louis Glasshouse,
1.0,STARTUP,Wikidata,https://www.renaultkoream.com/,2026-09-10T06:52:19.562657+00:00,Renault Korea Motors,3638
1.0,STARTUP,Wikidata,http://www.kohlerengines.com/eu,2026-09-10T06:52:19.564478+00:00,Lombardini Srl,
1.0,STARTUP,Wikidata,https://www.oddo-bhf.com,2026-09-10T06:52:19.566247+00:00,BHF Kleinwort Benson Group,
1.0,STARTUP,Wikidata,http://www.hitejinro.com/,2026-09-10T06:52:19.567959+00:00,HiteJinro,
1.0,STARTUP,Wikidata,https://www.telia.lt/,2026-09-10T06:52:19.569667+00:00,"Telia Lietuva, AB",1885
1.0,STARTUP,Wikidata,https://www.polaroid.com,2026-09-10T06:52:19.571426+00:00,Polaroid Corporation,
1.0,STARTUP,Wikidata,http://www.seoulsemicon.com/,2026-09-10T06:52:19.573199+00:00,Seoul Semiconductor,
1.0,STARTUP,Wikidata,http://www.hanjin.com/,2026-09-10T06:52:19.574947+00:00,Hanjin Shipping,2338
1.0,STARTUP,Wikidata,http://www.virgin.com,2026-09-10T06:52:19.576669+00:00,Virgin Group,69000
1.0,STARTUP,Wikidata,http://www.terranatura.com/Eng/Inicio/Index.aspx,2026-09-10T06:52:19.578442+00:00,Terra Natura,
1.0,STARTUP,Wikidata,http://www.arena.net/,2026-09-10T06:52:19.580255+00:00,ArenaNet,270
1.0,STARTUP,Wikidata,http://www.gamevil.com,2026-09-10T06:52:19.582006+00:00,Gamevil,
1.0,STARTUP,Wikidata,http://www.mammut.ch,2026-09-10T06:52:19.583696+00:00,Mammut,
1.0,STARTUP,Wikidata,https://www.mammut.com/us/en/,2026-09-10T06:52:19.585394+00:00,Mammut,
1.0,STARTUP,Wikidata,https://www.vionfoodgroup.com/,2026-09-10T06:52:19.587108+00:00,Vion Food Group,
1.0,STARTUP,Wikidata,http://eng.krx.co.kr,2026-09-10T06:52:19.588757+00:00,Korean Stock Exchange,
1.0,STARTUP,Wikidata,http://www.krx.co.kr/,2026-09-10T06:52:19.590505+00:00,Korean Stock Exchange,
1.0,STARTUP,Wikidata,http://www.alliance-healthcare.de,2026-09-10T06:52:19.592218+00:00,Alliance Healthcare Deutschland,
1.0,STARTUP,Wikidata,http://www.kurzweil.com,2026-09-10T06:52:19.593975+00:00,Kurzweil Music Systems,
1.0,STARTUP,Wikidata,http://www.knauf.com,2026-09-10T06:52:19.595686+00:00,Knauf,23000
1.0,STARTUP,Wikidata,http://www.ycpiano.co.kr/,2026-09-10T06:52:19.597383+00:00,HDC Young Chang,
1.0,STARTUP,Wikidata,http://www.british-energy.com/,2026-09-10T06:52:19.599074+00:00,British Energy,
1.0,STARTUP,Wikidata,http://www.kotra.or.kr,2026-09-10T06:52:19.600858+00:00,Korea Trade-Investment Promotion Agency,
1.0,STARTUP,Wikidata,https://www.febc.org/,2026-09-10T06:52:19.602596+00:00,Far East Broadcasting Company,
1.0,STARTUP,Wikidata,http://www.dongkuk.co.kr/,2026-09-10T06:52:19.604369+00:00,Dongkuk Steel,
1.0,STARTUP,Wikidata,https://www.deere.com/,2026-09-10T06:52:19.606065+00:00,Deere & Company,67000
1.0,STARTUP,Wikidata,https://www.winia-elec.com/english/index.asp,2026-09-10T06:52:19.607786+00:00,Winia Electronics,
1.0,STARTUP,Wikidata,https://www.thermofisher.com/,2026-09-10T06:52:20.362388+00:00,Thermo Fisher Scientific Inc.,67816
1.0,STARTUP,Wikidata,http://www.schimmel-piano.de/,2026-09-10T06:52:20.370795+00:00,Wilhelm Schimmel,
1.0,STARTUP,Wikidata,http://main.pldt.com/,2026-09-10T06:52:20.377182+00:00,PLDT,18926
1.0,STARTUP,Wikidata,http://www.homeretailgroup.com,2026-09-10T06:52:20.387891+00:00,Home Retail Group,
1.0,STARTUP,Wikidata,https://www.alticeusa.com/,2026-09-10T06:52:20.395201+00:00,Altice USA,13656
1.0,STARTUP,Wikidata,http://www.filmferrania.it,2026-09-10T06:52:20.398927+00:00,FILM Ferrania,
1.0,STARTUP,Wikidata,https://www.enbw.com,2026-09-10T06:52:20.401471+00:00,EnBW,27899
1.0,STARTUP,Wikidata,http://www.geilusa.com,2026-09-10T06:52:20.403287+00:00,GeIL,
1.0,STARTUP,Wikidata,https://www.swisscom.ch/,2026-09-10T06:52:20.406411+00:00,Swisscom,21125
1.0,STARTUP,Wikidata,https://lazard.com/,2026-09-10T06:52:20.407904+00:00,Lazard,2523
1.0,STARTUP,Wikidata,http://www.brasilkirin.com,2026-09-10T06:52:20.410886+00:00,Brasil Kirin,
1.0,STARTUP,Wikidata,http://www.visteon.com,2026-09-10T06:52:20.412384+00:00,Visteon,
1.0,STARTUP,Wikidata,http://www.schincariol.com.br/,2026-09-10T06:52:20.414758+00:00,Brasil Kirin,
1.0,STARTUP,Wikidata,https://beavertails.com/,2026-09-10T06:52:20.416218+00:00,BeaverTails,
1.0,STARTUP,Wikidata,http://www.alinari.it,2026-09-10T06:52:20.418662+00:00,Fratelli Alinari,
1.0,STARTUP,Wikidata,http://mcomi.com/,2026-09-10T06:52:20.420052+00:00,Mercurial Communications,
1.0,STARTUP,Wikidata,https://www.barista.co.in/,2026-09-10T06:52:20.422613+00:00,Barista,
1.0,STARTUP,Wikidata,http://www.gutmann.de/,2026-09-10T06:52:20.423835+00:00,Gutmann,1300
1.0,STARTUP,Wikidata,http://www.reliant-motors.co.uk/,2026-09-10T06:52:20.426031+00:00,Reliant,
1.0,STARTUP,Wikidata,https://lamy.com/de,2026-09-10T06:52:20.427273+00:00,Lamy,353
1.0,STARTUP,Wikidata,http://www.bbraun.com/,2026-09-10T06:52:20.429474+00:00,B. Braun,
1.0,STARTUP,Wikidata,https://lamy.com/en,2026-09-10T06:52:20.430658+00:00,Lamy,353
1.0,STARTUP,Wikidata,https://www.hitachivantara.com/en-us/products/pentaho-platform/data-integration-analytics.html,2026-09-10T06:52:20.432820+00:00,Pentaho,
1.0,STARTUP,Wikidata,https://www.lamy.com/,2026-09-10T06:52:20.434062+00:00,Lamy,353
1.0,STARTUP,Wikidata,https://www.herpa.de/,2026-09-10T06:52:20.436296+00:00,Herpa,180
1.0,STARTUP,Wikidata,http://www.moser-glass.com/,2026-09-10T06:52:20.437510+00:00,Moser,
1.0,STARTUP,Wikidata,https://www.deanfoods.com/,2026-09-10T06:52:20.439728+00:00,Dean Foods,
1.0,STARTUP,Wikidata,https://www.arcor.de/,2026-09-10T06:52:20.440775+00:00,Arcor,
1.0,STARTUP,Wikidata,http://www.cyfrowypolsat.pl/,2026-09-10T06:52:20.443056+00:00,Cyfrowy Polsat,6086
1.0,STARTUP,Wikidata,http://www.fushicopperweld.com,2026-09-10T06:52:20.444902+00:00,Fushi Copperweld,
1.0,STARTUP,Wikidata,https://us.sunpower.com/,2026-09-10T06:52:20.446527+00:00,SunPower,8309
1.0,STARTUP,Wikidata,http://pbgsa.pl,2026-09-10T06:52:20.447653+00:00,PBG SA,
1.0,STARTUP,Wikidata,https://www.tangenzialedinapoli.it/,2026-09-10T06:52:20.449734+00:00,Tangenziale di Napoli,
1.0,STARTUP,Wikidata,http://www.arcticcat.com,2026-09-10T06:52:20.450852+00:00,Arctic Cat,
1.0,STARTUP,Wikidata,http://www.deutz-fahr.com/,2026-09-10T06:52:20.452907+00:00,Deutz-Fahr,
1.0,STARTUP,Wikidata,https://www.royalmail.com/,2026-09-10T06:52:20.454019+00:00,Royal Mail,
1.0,STARTUP,Wikidata,https://ing.com,2026-09-10T06:52:20.456318+00:00,ING Group,64298
1.0,STARTUP,Wikidata,https://amo-zil.ru/,2026-09-10T06:52:20.457313+00:00,ZiL,
1.0,STARTUP,Wikidata,https://www.tagheuer.com/,2026-09-10T06:52:20.459530+00:00,TAG Heuer,
1.0,STARTUP,Wikidata,http://www.larsentoubro.com,2026-09-10T06:52:20.460545+00:00,Larsen & Toubro,
1.0,STARTUP,Wikidata,https://knds.de/,2026-09-10T06:52:20.462801+00:00,KNDS Deutschland,10000
1.0,STARTUP,Wikidata,http://www.ms-ins.com/,2026-09-10T06:52:20.463746+00:00,Mitsui Sumitomo Insurance Company,
1.0,STARTUP,Wikidata,http://www.g-power.de,2026-09-10T06:52:20.465987+00:00,G-Power,
1.0,STARTUP,Wikidata,https://www.ardaghgroup.com/,2026-09-10T06:52:20.466904+00:00,Ardagh Group,
1.0,STARTUP,Wikidata,https://www.gruppoapi.com/,2026-09-10T06:52:20.469082+00:00,Gruppo API,1500
1.0,STARTUP,Wikidata,https://www.celesc.com.br,2026-09-10T06:52:20.469906+00:00,Celesc,
1.0,STARTUP,Wikidata,https://www.apus.edu,2026-09-10T06:52:20.472426+00:00,American Public University System,
1.0,STARTUP,Wikidata,https://tandbergtv.com,2026-09-10T06:52:20.474670+00:00,MediaKind,900
1.0,STARTUP,Wikidata,https://www.vitra.com/,2026-09-10T06:52:20.476123+00:00,Vitra,
1.0,STARTUP,Wikidata,https://www.conad.it/,2026-09-10T06:52:20.478567+00:00,Conad,
1.0,STARTUP,Wikidata,http://www.ingeniousmedia.co.uk/,2026-09-10T06:52:20.479883+00:00,Ingenious Media,
1.0,STARTUP,Wikidata,http://www.uzbekkino.uz/studios/1,2026-09-10T06:52:20.481998+00:00,Uzbekfilm,
1.0,STARTUP,Wikidata,http://www.bancaintesa.it/,2026-09-10T06:52:20.483123+00:00,Banca Intesa,
1.0,STARTUP,Wikidata,https://www.arcelik.com.tr/,2026-09-10T06:52:20.485402+00:00,Arçelik,30000
1.0,STARTUP,Wikidata,http://www.argillon.de/,2026-09-10T06:52:20.486826+00:00,Argillon,
1.0,STARTUP,Wikidata,http://www.hartge.de/,2026-09-10T06:52:20.489234+00:00,Hartge,
1.0,STARTUP,Wikidata,https://www.edmodo.com,2026-09-10T06:52:20.490404+00:00,Edmodo,
1.0,STARTUP,Wikidata,https://www.rollerblade.com/,2026-09-10T06:52:20.492497+00:00,Rollerblade,
1.0,STARTUP,Wikidata,https://www.artsvision.co.jp/,2026-09-10T06:52:20.493646+00:00,Arts Vision,
1.0,STARTUP,Wikidata,http://en.energy.coscoshipping.com,2026-09-10T06:52:20.495418+00:00,"COSCO SHIPPING Energy Transportation Co., Ltd.",
1.0,STARTUP,Wikidata,http://www.narus.com,2026-09-10T06:52:20.496985+00:00,Narus,150
1.0,STARTUP,Wikidata,https://energy.coscoshipping.com/,2026-09-10T06:52:20.499110+00:00,"COSCO SHIPPING Energy Transportation Co., Ltd.",
1.0,STARTUP,Wikidata,https://www.tatamotors.com/,2026-09-10T06:52:20.500198+00:00,Tata Motors Ltd,27948
